"","Accession","ASV","OGT99","nt99","OGT95","nt95","CUBHE","CUB","dCUB","CPB","ConsistencyHE","nHE","nGenes","d20C","OGT","d99","transect","Jesse_aggname","nCAZy","All1","dCUBp","MeanRelAb","MaxRelAb","AllN","PC1","PC1t"
"1194","GCA_902510415.1",NA,15.1283064285714,1.77142857142857,15.2020508390023,5.05714285714286,0.493940784149749,NA,0.0425949145347839,-0.415580535827724,0.476357385807258,14,1128,10.4011712191415,15.1283064285714,22.4396781756222,NA,"Flavobacteriales",46,47,0.230865618801018,0.0175787922096586,0.13714126694554,0.0416666666666667,-2.09090234651107,1.28730702605853
"1195","GCA_902510475.1",NA,15.1283064285714,1.77142857142857,15.2020508390023,5.05714285714286,0.524017108913575,NA,-0.0163152854796549,-0.422735763722981,0.472517051093013,11,1059,7.03510042401296,15.1283064285714,17.2520099054611,NA,"Flavobacteriales",40,41,0.289775818815457,0.0175787922096586,0.13714126694554,0.0387157695939566,-1.86796787406299,1.51024149850661
"1196","GCA_902510495.1",NA,16.5622619341564,1.77366255144033,16.2862359479718,6.21810699588477,0.491878711406812,NA,0.0296019974863294,-0.38133011244309,0.478687145949692,29,605,11.9768524736204,16.5622619341564,21.7058843479628,NA,"SAR11_clade",8,9,0.243858535849473,0.0731200496996283,0.279687561432709,0.0148760330578512,-1.84690428212979,1.53130509043982
"1197","GCA_902510655.1",NA,12.3520011904762,1.83333333333333,12.1821308475057,6.45238095238095,0.515445107322042,NA,-0.00700318402450334,-0.4175082964329,0.4750898094428,34,1057,8.13450901147488,12.3520011904762,20.6123903726685,NA,"Flavobacteriales",45,46,0.280463717360305,0.00683930951708313,0.0564216583834685,0.043519394512772,-1.98053842860295,1.39767094396665
"1198","GCA_902510815.1",NA,11.978525,1.84615384615385,11.2865448931624,6.76923076923077,0.563296535627677,NA,-0.021983866242233,-0.375718135076082,0.536344331085859,16,1711,19.9527794660782,11.978525,13.7633318869856,NA,"Verrucomicrobiota",54,55,0.295444399578035,0.000925796130168866,0.00531246047276434,0.0321449444769141,-1.43800604232175,1.94020333024786
"1199","GCA_902510965.1",NA,20.7287074074074,1.85185185185185,20.4110888866843,6.18518518518519,0.535722137661064,NA,-0.0355903660529656,-0.408769865462724,0.521071187783407,24,878,17.8194621940838,20.7287074074074,12.3673937460053,NA,"Actinomarinales",12,13,0.309050899388768,0.0126639147651909,0.0641559952506555,0.0148063781321185,-1.490950121179,1.88725925139061
"1200","GCA_902510995.1",NA,20.60419375,1.83928571428571,20.3046718728741,6.14285714285714,0.514231155164336,NA,0.00639757081663735,-0.413662373459184,0.497022793412189,35,1040,13.1010796370759,20.60419375,14.8237374930308,NA,"Actinomarinales",19,20,0.267062962519165,0.0126819181074372,0.0641559952506555,0.0192307692307692,-1.6357728746059,1.74243649796371
"1201","GCA_902511005.1",NA,12.7945323863636,1.79545454545455,12.7638352967172,6.63636363636364,0.594083656774086,NA,-0.11605895597583,-0.3617704737768,0.543411409811306,33,1132,17.1617145836844,12.7945323863636,10.3803045152226,NA,"Thermoplasmata",8,9,0.389519489311632,0.0293280213664057,0.105847777844419,0.00795053003533569,-0.978645787978219,2.39956358459139
"1202","GCA_902511025.1",NA,6.634125,1.75,6.86719416666667,5.5,0.588123562663163,NA,-0.106808161633453,-0.393733473230365,0.536631445190855,30,872,14.7021489924236,6.634125,13.3223852677011,NA,"Thioglobaceae",10,11,0.380268694969255,0.0203059707289636,0.172488397449437,0.0126146788990826,-1.20821300893688,2.16999636363273
"1203","GCA_902511185.1",NA,10.5661009433962,1.69811320754717,10.5594590543576,6.0188679245283,0.500896242674744,NA,0.021173229628938,-0.364702430473448,0.48784750383722,31,1035,13.7307265848168,10.5661009433962,24.8291420555164,NA,"SAR11_clade",20,21,0.252287303706864,0.0244433552667048,0.224635949187802,0.0202898550724638,-1.70726805994906,1.67094131262054
"1204","GCA_902511405.1",NA,13.553701973001,1.64485981308411,13.357559705863,4.31256490134995,0.532085553886097,NA,-0.0230452084631464,-0.396217699732108,0.489760638236209,23,1152,9.69146839348494,13.553701973001,16.8211852639457,NA,"Rhodospirillales",36,37,0.296505741798948,0.0176453237278929,0.044345986112077,0.0321180555555556,-1.69277565478799,1.68543371778161
"1205","GCA_902511425.1",NA,15.1025410714286,1.82142857142857,15.1847824801587,5.625,0.556569273355263,NA,-0.0690080871751791,-0.38472713826105,0.5416240985642,14,1150,23.8402416148573,15.1025410714286,13.0252630530147,NA,"SAR86_clade",20,21,0.342468620510981,0.00370730614117731,0.0168413777214607,0.0182608695652174,-1.30473545861827,2.07347391395133
"1206","GCA_902512065.1",NA,15.3947057971014,1.7536231884058,15.4485418173453,5.08695652173913,0.5030516507344,NA,0.0306906689112232,-0.409940587954579,0.47959953693394,30,1148,10.2563144563455,15.3947057971014,20.4515207184174,NA,"Flavobacteriales",30,31,0.242769864424579,0.0175869532272829,0.137185439093234,0.0270034843205575,-1.79871178187701,1.5794975906926
"1207","GCA_902512305.1",NA,6.69826666666667,1.76923076923077,6.93731196581197,5.61538461538461,0.575863404403376,NA,-0.0763488657364473,-0.375007946644596,0.530964702155399,29,1463,15.4250327789902,6.69826666666667,14.715312096848,NA,"Thioglobaceae",31,32,0.349809399072249,0.0203051765035599,0.172488397449437,0.0218728639781271,-1.193462356607,2.18474701596261
"1208","GCA_902512325.1",NA,13.5772024898374,1.64837398373984,13.3813536795474,4.30386178861789,0.509378553539847,NA,0.0106166596995303,-0.382517072751245,0.482244716489623,38,1365,10.7454878837513,13.5772024898374,20.4392309837129,NA,"Rhodospirillales",27,28,0.262843873636272,0.0177523527903864,0.044345986112077,0.0205128205128205,-1.52110235363052,1.85710701893909
"1209","GCA_902512415.1",NA,13.569485448137,1.64551863041289,13.3738194367317,4.30412890231621,0.522910202395168,NA,-0.00766575466904189,-0.38868503207482,0.502872522767601,35,980,14.3002227877014,13.569485448137,18.1755006328229,NA,"Rhodospirillales",24,25,0.281126288004844,0.0177910181734266,0.044345986112077,0.0255102040816327,-1.71760924245992,1.66060013010969
"1210","GCA_902512655.1",NA,13.5315476190476,1.80952380952381,13.4395297751323,5.38095238095238,0.537423389548332,NA,-0.0312854358668001,-0.3847102348996,0.510281998412786,29,943,14.5137811973709,13.5315476190476,16.2141610704781,NA,"SAR86_clade",19,20,0.304745969202602,0.00328593783499178,0.015680603725838,0.0212089077412513,-1.58125126306416,1.79695810950545
"1211","GCA_902512685.1",NA,15.1607269662921,1.61797752808989,15.1704648987872,4.58426966292135,0.638345841490509,NA,-0.140040492545199,-0.343142771182544,0.541603849340895,16,2340,10.735032834625,15.1607269662921,6.86847341556827,NA,"Rhodobacterales",25,26,0.413501025881001,0.00864291409960164,0.0732446286268438,0.0111111111111111,-0.387092190522253,2.99111718204735
"1212","GCA_902512755.1",NA,17.5250015873016,1.65079365079365,17.2301848110355,4.41269841269841,0.550775356167378,NA,-0.0578702452436523,-0.422310515230665,0.509111744636656,11,1081,11.3609194457459,17.5250015873016,12.4967344447068,NA,"Flavobacteriales",37,38,0.331330778579454,0.000846443030308414,0.0103993289909964,0.0351526364477336,-1.65360150004073,1.72460787252888
"1213","GCA_902513495.1",NA,6.634125,1.75,6.86719416666667,5.5,0.570531367455998,NA,-0.0590424241888253,-0.3760116092365,0.514611900065732,16,1184,11.4460005261887,6.634125,15.4177395448921,NA,"Thioglobaceae",26,27,0.332502957524627,0.0203059707289636,0.172488397449437,0.0228040540540541,-1.39863545284478,1.97957391972482
"1214","GCA_902513515.1",NA,15.1025410714286,1.82142857142857,15.1847824801587,5.625,0.520957188055885,NA,0.00484764277589658,-0.386652781183234,0.514647514701812,31,1106,19.0651369930218,15.1025410714286,17.5709265756982,NA,"SAR86_clade",17,18,0.268612890559905,0.00370730614117731,0.0168413777214607,0.0162748643761302,-1.55114400623977,1.82706536632984
"1215","GCA_902513955.1",NA,10.3155432692308,1.71153846153846,10.3087736515568,6.11538461538461,0.508760093882833,NA,0.00704404331091685,-0.381180269855259,0.480801718196759,16,1262,10.5214393969063,10.3155432692308,23.3264123162368,NA,"SAR11_clade",23,24,0.266416490024885,0.0244432154202318,0.224635949187802,0.0190174326465927,-1.53169693211302,1.84651244045659
"1216","GCA_902514105.1",NA,16.2339609375,1.84375,16.06068328063,6.6875,0.52660037064593,NA,-0.0118387449203712,-0.392115578910454,0.504505082778102,28,977,14.1408687677172,16.2339609375,16.0321741284954,NA,"SAR86_clade",17,18,0.285299278256173,0.0132093992996928,0.0829552123893246,0.0184237461617195,-1.58780024629061,1.790409126279
"1217","GCA_902514225.1",NA,13.1077888888889,1.57575757575758,13.2646116642617,4.03030303030303,0.554835913030086,NA,-0.0479294192084627,-0.453905831659953,0.451036701648999,24,976,3.35156675107687,13.1077888888889,14.0967594276754,NA,"Flavobacteriales",27,28,0.321389952544265,0.00222670994667639,0.0201473146603579,0.0286885245901639,-1.6307150008338,1.74749437173581
"1218","GCA_902514295.1",NA,13.1751285460993,1.72695035460993,12.9968888627153,5.07446808510638,0.526011539072596,NA,-0.0152145379943476,-0.372444369192566,0.504067672117518,37,1203,14.7017104388485,13.1751285460993,18.0008909591414,NA,"SAR86_clade",20,21,0.28867507133015,0.0140486666770004,0.0352603849689464,0.0174563591022444,-1.45537728079788,1.92283209177173
"1219","GCA_902514485.1",NA,12.7945323863636,1.79545454545455,12.7638352967172,6.63636363636364,0.597330719251682,NA,-0.116886692452504,-0.356604133555023,0.544928287123318,19,833,17.3280620219536,12.7945323863636,10.1160888944982,NA,"Thermoplasmata",5,6,0.390347225788306,0.0293280213664057,0.105847777844419,0.00720288115246098,-1.10194384108107,2.27626553148854
"1220","GCA_902514615.1",NA,17.3398755102041,1.81632653061224,16.9963196687723,5.95918367346939,0.496846394806412,NA,0.0327398238702859,-0.41104729145301,0.459428829634314,38,999,7.23080809580619,17.3398755102041,19.9314952970473,NA,"Flavobacteriales",22,23,0.240720709465516,0.0063758805744312,0.0240609896069161,0.023023023023023,-1.80942270787091,1.5687866646987
"1221","GCA_902514625.1",NA,17.4278013888889,1.69444444444444,17.4173514384921,4.16666666666667,0.521989813374601,NA,-0.00110656294400825,-0.436027203047345,0.484557708877642,20,1103,8.89949339641332,17.4278013888889,16.2119092441315,NA,"Flavobacteriales",41,42,0.27456709627981,0.000443302614052781,0.00342487122068234,0.0380779691749773,-1.89036710310131,1.4878422694683
"1222","GCA_902514645.1",NA,23.7982465517241,1.82758620689655,23.3332926765189,5.31034482758621,0.506982740327455,NA,0.0189646144616485,-0.400885719053277,0.49588072576133,34,962,14.1837090122775,23.7982465517241,13.7446304479151,NA,"SAR86_clade",14,15,0.254495918874154,0.00163775101032284,0.0169038623416792,0.0155925155925156,-1.65606807138727,1.72214130118233
"1223","GCA_902514665.1",NA,14.7418575268817,1.70322580645161,14.582266016129,5.49462365591398,0.517928568915956,NA,-0.0108252896857897,-0.375302769628331,0.504577186357458,38,1019,16.1242304245702,14.7418575268817,18.3680483656261,NA,"SAR11_clade",25,26,0.284285823021592,0.0989632912952633,0.287891694953016,0.0255152109911678,-1.68855961236325,1.68964976020636
"1224","GCA_902514695.1",NA,14.9529299132948,1.72832369942197,14.7937166292779,5.63005780346821,0.474323325673595,NA,0.071057316438029,-0.388625331534586,0.466444393567734,32,783,10.9266857758292,14.9529299132948,27.0507403139037,NA,"SAR11_clade",17,18,0.202403216897773,0.0798977784495531,0.276994351467177,0.0229885057471264,-2.04312396236796,1.33508541020165
"1225","GCA_902514745.1",NA,10.8655472222222,1.68518518518519,10.8590283311287,5.92592592592593,0.512652563312577,NA,-0.00226704416489774,-0.367950940132894,0.49462951086386,33,881,13.9393940541553,10.8655472222222,22.1518600508742,NA,"SAR11_clade",11,12,0.2757275775007,0.0244433908202315,0.224635949187802,0.0136208853575482,-1.58678173489497,1.79142763767464
"1226","GCA_902514755.1",NA,10.5661009433962,1.69811320754717,10.5594590543576,6.0188679245283,0.47044379429198,NA,0.0788194481215288,-0.37079078356223,0.45754416744752,34,1044,9.79634670896073,10.5661009433962,32.8488821463067,NA,"SAR11_clade",19,20,0.194641085214273,0.0244433552667048,0.224635949187802,0.0191570881226054,-1.88638553313358,1.49182383943603
"1227","GCA_902514765.1",NA,23.7982465517241,1.82758620689655,23.3332926765189,5.31034482758621,0.513885215418529,NA,0.0193933017587528,-0.401906558508958,0.504516322392273,36,938,15.880062000152,23.7982465517241,12.9861568593036,NA,"SAR86_clade",13,14,0.254067231577049,0.00163775101032284,0.0169038623416792,0.0149253731343284,-1.6577111313275,1.72049824124211
"1228","GCA_902514805.1",NA,15.0427878740157,1.73700787401575,14.7012176549806,5.58267716535433,0.507650647019397,NA,0.0108792793160532,-0.394887237075416,0.500839303563902,31,937,15.9049613696217,15.0427878740157,19.8358328652071,NA,"SAR11_clade",28,29,0.262581254019749,0.0641463160836149,0.166719145559656,0.0309498399146211,-1.8919751672428,1.4862342053268
"1229","GCA_902514875.1",NA,14.0814801342282,1.67248322147651,13.8700743307233,4.58120805369128,0.498434944628926,NA,0.0300594692996485,-0.386978024786949,0.485390375611506,34,1291,12.7504431103368,14.0814801342282,22.1601409662889,NA,"Rhodospirillales",39,40,0.243401064036153,0.0169589325026123,0.044345986112077,0.0309837335398916,-1.79574335565685,1.58246601691276
"1230","GCA_902515095.1",NA,16.0968780130293,1.77198697068404,15.8338070552195,6.03583061889251,0.505110159047272,NA,0.0112063201532393,-0.391844461403008,0.498349922427396,38,1138,15.5766558731847,16.0968780130293,19.6186867860459,NA,"SAR11_clade",29,30,0.262254213182563,0.0747389944385205,0.280519769864881,0.0263620386643234,-1.72454186232687,1.65366751024273
"1231","GCA_902515155.1",NA,16.3336976923077,1.84615384615385,16.1421712301587,6.73846153846154,0.504671488458687,NA,0.0141029863266188,-0.383507827225026,0.495482683089961,36,1041,14.9610188428728,16.3336976923077,19.2802442928594,NA,"SAR86_clade",18,19,0.259357547009183,0.0133276730332764,0.0829552123893246,0.0182516810758886,-1.64619273036311,1.73201664220649
"1232","GCA_902515175.1",NA,16.6207056405354,1.78011472275335,16.2568824283742,5.92734225621415,0.50708596743655,NA,0.00529855632515553,-0.373043344572988,0.460511305684984,11,624,7.20086200846401,16.6207056405354,18.8494677523442,NA,"SAR11_clade",12,13,0.268161977010646,0.09003293857331,0.268251312793346,0.0208333333333333,-1.85097936585713,1.52723000671248
"1233","GCA_902515185.1",NA,14.551657030303,1.72727272727273,14.3399586215969,5.44,0.495637452147163,NA,0.026995136039917,-0.386069231459052,0.491192649763574,32,1102,14.9251702707958,14.551657030303,22.5013635674225,NA,"SAR11_clade",29,30,0.246465397295885,0.128168284243267,0.303434955780836,0.0272232304900181,-1.81068953839506,1.56751983417455
"1234","GCA_902515205.1",NA,17.1686443181818,1.77840909090909,16.9917920849116,6.29545454545455,0.507291390526168,NA,0.00267630386741362,-0.393361425448991,0.474622411681172,15,1028,9.1697072666074,17.1686443181818,18.6128479482716,NA,"SAR11_clade",31,32,0.270784229468388,0.0657633150033052,0.242030717478865,0.0311284046692607,-1.82402827389102,1.55418109867859
"1235","GCA_902515395.1",NA,18.0258405882353,1.72941176470588,18.0592536218487,4.27058823529412,0.524586708438873,NA,-0.00272290783262166,-0.403663617016897,0.513375450783034,36,1460,17.1410770719399,18.0258405882353,15.5514527091849,NA,"Flavobacteriales",69,70,0.276183441168424,0.00277278910530733,0.0183675609084833,0.0479452054794521,-1.88167149974496,1.49653787282465
"1236","GCA_902515405.1",NA,21.3449410958904,1.78082191780822,21.0568998358339,5.16438356164384,0.511386813771612,NA,-0.00192274519372137,-0.421643610118097,0.48527077847787,31,1061,10.3491176563183,21.3449410958904,14.7076329293971,NA,"Flavobacteriales",39,40,0.275383278529523,0.00754790429894019,0.0603641883526916,0.0377002827521206,-1.90074922244134,1.47746015012826
"1237","GCA_902515455.1",NA,15.9051549180328,1.81967213114754,15.8705016211293,5.9672131147541,0.515075687474676,NA,0.00638793390433,-0.385010524675826,0.492683985051782,16,1181,12.5668426594623,15.9051549180328,17.9406821536036,NA,"SAR86_clade",20,21,0.267072599431472,0.00812634583910971,0.0363086932012457,0.0177815410668925,-1.54658600437471,1.8316233681949
"1238","GCA_902515485.1",NA,11.19894,1.69090909090909,11.132949452381,6,0.49253320156585,NA,0.0338978501020919,-0.370250037233954,0.466215518504611,29,872,9.37929678724885,11.19894,26.2832956409747,NA,"SAR11_clade",12,13,0.23956268323371,0.0250179494325731,0.224635949187802,0.0149082568807339,-1.738807026818,1.63940234575161
"1239","GCA_902515565.1",NA,15.9352985849057,1.69811320754717,16.0067326452531,4.74528301886792,0.501262054549984,NA,0.027569385669288,-0.407838991530039,0.440623274264757,17,1153,4.85968355706446,15.9352985849057,20.4168560304743,NA,"Flavobacteriales",37,38,0.245891147666514,0.0188955682875321,0.137379796543088,0.0329575021682567,-1.8834140406589,1.4947953319107
"1240","GCA_902515605.1",NA,17.176554601227,1.77300613496933,17.005753048252,6.22085889570552,0.482792274837884,NA,0.0521235436466363,-0.383008592081217,0.486467744404961,34,957,15.5541760762479,17.176554601227,23.0599931206731,NA,"SAR11_clade",22,23,0.221336989689166,0.0641797921926839,0.241800557694861,0.0240334378265413,-1.91339665002748,1.46481272254213
"1241","GCA_902515745.1",NA,13.9115945137157,1.67206982543641,13.6950561933955,4.55112219451372,0.493246733160397,NA,0.0421576771464144,-0.388812467914959,0.478098463931985,39,1665,11.4812699571317,13.9115945137157,23.3307112262759,NA,"Rhodospirillales",53,54,0.231302856189388,0.0171713606690175,0.044345986112077,0.0324324324324324,-1.68871632457846,1.68949304799115
"1242","GCA_902515775.1",NA,15.9051549180328,1.81967213114754,15.8705016211293,5.9672131147541,0.518077264920255,NA,0.00258349665379325,-0.383395098596789,0.509947496015902,38,1263,17.8291703447522,15.9051549180328,17.4834021222691,NA,"SAR86_clade",23,24,0.270877036682009,0.00812634583910971,0.0363086932012457,0.0190023752969121,-1.51536172156915,1.86284765100046
"1243","GCA_902515855.1",NA,17.0061170212766,1.74468085106383,17.0579519976359,5.06382978723404,0.555847637096715,NA,-0.0586105696611567,-0.364463555271787,0.540511545843174,32,1207,24.5391320113041,17.0061170212766,12.2925949576973,NA,"Pseudomonadales, excl. SUP05 and SAR86",38,39,0.332071102996959,0.0125269066388773,0.18000329218107,0.0323115161557581,-1.54590476137306,1.83230461119654
"1244","GCA_902515965.1",NA,13.5365225849732,1.73255813953488,13.2344197458259,5.50357781753131,0.476774645654315,NA,0.0677416449730517,-0.377750259493887,0.460047234256576,23,779,9.53999174353994,13.5365225849732,27.6550170573672,NA,"SAR11_clade",15,16,0.20571888836275,0.0753610904107901,0.174364270690328,0.0205391527599487,-1.9930676365394,1.38514173603021
